siteId,date,wet,temp,do,spc,ph,nitrates,phosphorus,chlorides,tss,ecoli
elkhart-46,8/30/2012,0,23.8,6.78,498.1,8.49,NA,0.124,12.1,NA,16
elkhart-46,9/6/2012,0,24.8,6.81,601,8.07,NA,0.133,12.1,1.9,36
elkhart-46,9/13/2012,0,21.4,7.02,499.9,8.67,NA,0.136,13.1,NA,25
elkhart-46,9/20/2012,0,19.3,NA,NA,NA,NA,0.064,14,2,26
elkhart-46,9/27/2012,0,15.6,7.04,498.6,8.6,NA,0.138,14.2,NA,36
elkhart-48,5/8/2018,0,11.7,10.45,524,7.89,13.1,0.395,235.88,NA,NA
elkhart-48,5/24/2018,0,14.7,8,596,7.96,14.1,0.337,354.2,6,710
elkhart-48,5/29/2018,0,19.6,5.08,950,7.82,15.2,0.768,287.69,7,980
elkhart-48,6/12/2018,1,17.8,5.84,721,7.89,18,0.753,318,13,2900
elkhart-48,6/19/2018,0,22.5,5.06,818,7.86,14.3,1.09,315.67,NA,NA
elkhart-48,6/26/2018,0,18,6.55,766,7.98,19.9,0.438,333.16,4,3300
elkhart-48,7/3/2018,0,20.4,3.6,948,7.66,8.74,0.447,190.61,NA,NA
elkhart-48,7/10/2018,0,17.5,1.38,856,7.44,9.64,0.347,377.13,6,420
elkhart-48,7/17/2018,0,20.7,5.22,552,7.62,8.81,4.23,152.95,NA,NA
elkhart-48,7/24/2018,0,19.2,6.05,705,7.75,16,1.26,180.23,NA,NA
elkhart-48,7/31/2018,0,18.3,2.91,802,7.73,12.6,0.593,381.52,7,1035
elkhart-48,8/14/2018,0,19,4.57,988,7.84,6.96,0.777,317.02,11,860
elkhart-48,8/21/2018,1,19.7,1.2,1240,8.09,7.36,8.42,794.74,169,63200
elkhart-48,8/28/2018,0,21.5,3.92,881,7.95,8.76,1.22,436.97,NA,NA
elkhart-48,9/4/2018,0,20.3,5.62,682,7.68,10.1,1.34,237.51,NA,NA
elkhart-48,9/13/2018,0,16.5,4.54,727,8.16,7.98,0.893,700.89,5,2333
elkhart-48,9/18/2018,0,18.2,1.76,946,7.84,7.99,2.51,782.47,9,1540
elkhart-48,9/25/2018,1,15.9,6.3,750,8.01,4.09,1.01,997.44,4,2875
elkhart-48,5/7/2019,0,11.8,9.67,466.8,7.83,9.77,0.841,54.8,NA,NA
elkhart-48,5/14/2019,0,8.8,13.3,502,7.79,10.8,0.604,43.4,8,570
elkhart-48,5/21/2019,1,9.8,13.13,461.9,7.72,12.8,0.429,69.38,12,500
elkhart-48,5/28/2019,1,16,8.54,431,7.44,7.2,0.918,126.02,33,2100
elkhart-48,6/4/2019,0,14,10.19,555,7.7,1.31,1.94,54.62,12.6,725
elkhart-48,6/11/2019,1,14.5,6.4,839,7.5,13.7,2.06,280.6,9.25,2450
elkhart-48,6/18/2019,0,16.6,5.05,665,7.71,13.4,0.656,155.61,8.3,105
elkhart-48,6/25/2019,0,17,4.65,663,7.66,13.5,0.651,58.84,16,1160
elkhart-48,7/2/2019,0,21.6,6.29,756,7.78,13.2,0.502,220.73,12.25,985
elkhart-48,7/9/2019,0,18.7,8.92,622,7.39,9.77,0.629,84.54,18.5,660
elkhart-48,7/16/2019,0,22.3,3.23,787,7.33,12.3,0.481,194.93,148,1180
elkhart-48,7/23/2019,0,17.7,3.09,77.8,7.44,15.2,1.57,277.9,10.3,590
elkhart-48,7/30/2019,1,20.1,4.82,852,7.78,10.4,0.769,354.68,22,620
elkhart-48,8/6/2019,1,19.2,2.18,793,7.86,6.83,0.563,298.71,12.75,565
elkhart-48,8/15/2019,1,16,4.11,436.7,8.05,3.12,0.923,322.63,48.5,62000
elkhart-48,8/20/2019,0,21.7,4.73,797,8.04,NA,NA,374.51,12.25,2300
elkhart-48,8/27/2019,1,19.5,5.23,634,8,7.24,2.5,542.89,85.5,63200
elkhart-48,9/3/2019,0,18.2,9.04,903,8,9.66,1,672.08,73,1200
elkhart-48,9/10/2019,0,16.2,1.23,7.91,7.68,4.04,1.15,299.97,6.17,680
elkhart-48,9/17/2019,0,18.1,2.46,793,8.24,4.81,1.09,529.46,5.63,440
elkhart-48,9/24/2019,0,16.4,5.03,655,8.17,0.426,0.924,709.91,7.67,263
elkhart-48,5/14/2020,1,11.6,7.88,569,8.75,8.72,0.419,174.67,NA,NA
elkhart-48,5/21/2020,0,12.4,10.28,541,6.28,14.6,0.739,180.93,NA,NA
elkhart-48,5/28/2020,1,17.6,8.45,680,7.72,12,0.831,243.18,NA,NA
elkhart-48,6/4/2020,0,18.4,7.32,625,8.12,12.4,0.613,181.22,12,12000
elkhart-48,6/11/2020,0,17.3,7.13,671,7.13,12.4,0.885,203.7,11,171
elkhart-48,6/18/2020,0,17.8,4.16,707,4.86,11.2,0.396,174.28,6,388
elkhart-48,6/25/2020,0,17.9,8.21,6.27,7.27,11.9,0.687,242.82,NA,NA
elkhart-48,7/2/2020,0,21.1,6.37,755,9.16,13.6,0.779,153.93,8,750
elkhart-48,7/9/2020,0,20.7,2.07,612,8.71,7.11,0.496,153,NA,790
elkhart-48,7/16/2020,1,20.9,6.24,474.6,6.47,9.99,0.712,25.36,NA,NA
elkhart-48,7/23/2020,1,21.5,3.59,1015,6.45,12.1,4.89,284.95,27,7000
elkhart-48,7/30/2020,0,20.5,1.75,706,8.98,10.1,5.12,145.53,7,1030
elkhart-48,8/6/2020,0,16.3,4.55,805,7.27,11.8,6.01,327.36,NA,NA
elkhart-48,8/13/2020,0,18.2,3.25,2090,7.41,11.4,1.47,453.12,215,44400
elkhart-48,8/20/2020,0,16.5,4.41,727,7.47,2.12,0.249,327,NA,NA
elkhart-48,8/27/2020,0,22.7,3.9,821,NA,5.99,0.487,292.13,8,213
elkhart-48,9/3/2020,0,19.1,1.18,1132,NA,NA,NA,474.05,25,3500
elkhart-48,9/10/2020,0,17.5,2.21,9.11,NA,5.92,4.62,285.89,18,5700
elkhart-48,9/17/2020,0,16.9,4.27,760,NA,6.89,5.12,268.72,NA,NA
elkhart-48,5/13/2021,0,,NA,NA,NA,23.4,0.631,NA,4.3,1553
elkhart-48,5/20/2021,0,16.7,6.21,829,7.97,19.8,0.734,65.98,2.5,1986
elkhart-48,5/27/2021,0,16.9,5.66,1283,8,NA,NA,106.97,3.83,76000
elkhart-48,6/3/2021,0,17.5,7.91,855,8,22.1,0.951,77.71,3.25,1553
elkhart-48,6/10/2021,0,20.7,4.92,911,7.73,21.4,0.969,76.72,2.25,1733
elkhart-48,6/17/2021,0,17.5,6.61,914,8.04,18.3,1.31,97.5,15.7,1733
elkhart-48,6/24/2021,0,18,6.84,857,8.05,18.2,1.25,74.44,4.25,1314
elkhart-48,7/1/2021,1,20,7.61,760,7.61,22.3,0.997,60.466,10.3,1046
elkhart-48,7/8/2021,1,20.1,6.11,728,7.66,17,1.15,61.85,9.2,19863
elkhart-48,7/15/2021,0,21.1,5.24,947,7.89,19.1,0.999,76.34,3,2934
elkhart-48,7/22/2021,0,18.6,4.72,843,7.95,14,0.706,79.09,11,1210
elkhart-48,7/29/2021,1,21.4,4.73,756,7.59,7.74,0.724,80.49,21,5475
elkhart-48,8/5/2021,0,18.8,3.94,914,7.9,7.43,0.854,123.84,28,1733
elkhart-48,8/12/2021,1,22.3,5.13,531,7.97,5.13,3.35,72.92,94,60165
elkhart-48,8/19/2021,0,21.2,3.08,847,7.91,5.92,1.16,102.58,20.5,2247
elkhart-48,8/26/2021,1,23,4.25,1033,8.08,0.589,1.97,212.98,6.4,NA
elkhart-48,9/2/2021,0,18.4,4.97,792,8.08,0.665,1.44,102.9,27.5,1664
elkhart-48,9/9/2021,0,17.4,4.22,89.5,8.04,0.384,0.738,160.73,21,6131
elkhart-48,9/16/2021,0,17.6,4.07,842,7.98,0.398,0.914,165.98,33,121
elkhart-48,9/23/2021,1,12.7,6.28,862,8.14,3.7,0.269,163.84,9.75,120980
elkhart-48,9/30/2021,0,14.3,4.92,982,8.1,0.401,0.312,140.29,17,NA
elkhart-49,4/3/2012,0,11.6,5.28,567.1,8.36,1.03,0.084,9.1,7,84
elkhart-49,4/10/2012,0,9.8,6.42,575.2,8.5,0.08,0.062,8.2,2,176
elkhart-49,4/17/2012,0,9.9,5.72,683.9,8.29,0.07,0.073,10.9,NA,NA
elkhart-49,4/24/2012,0,7.7,6.83,713,8.62,0.05,0.067,14,6,111
elkhart-49,5/1/2012,1,12.7,5.75,660,8.54,0.08,0.121,10.1,12,800
elkhart-49,5/8/2012,0,13.6,5.56,609.5,8.25,0.08,0.301,10.9,NA,NA
elkhart-49,5/15/2012,0,14.2,6.83,714,8.27,0.16,0.101,14.7,NA,NA
elkhart-49,5/22/2012,0,14,5.77,722,8.43,0.07,0.191,18.4,7,400
elkhart-49,5/29/2012,0,19,4.52,734,8.29,0.17,0.161,18.5,4,385
elkhart-49,6/5/2012,0,15.4,6.67,719,8.57,0.15,NA,17.3,11,380
elkhart-49,6/12/2012,0,18.2,4.92,748,8.39,0.28,0.204,17.4,9,341
elkhart-49,6/19/2012,0,20,4.44,757,8.33,0.48,0.196,17,9,645
elkhart-49,6/26/2012,0,16.8,5.37,756,8.34,0.41,0.206,16.9,6,630
elkhart-49,7/3/2012,0,21.9,3.97,746,8.28,0.84,0.23,18.7,8,930
elkhart-49,7/10/2012,0,19.6,4.37,769,8.29,1.54,0.218,22.9,10,489
elkhart-49,7/17/2012,0,22.7,3.51,767,8.39,2.08,0.553,20.1,15,675
elkhart-49,7/24/2012,1,22.4,4.64,691,8.52,1.97,0.318,21.6,10,2575
elkhart-49,7/31/2012,1,NA,NA,NA,NA,1.58,0.178,18.9,9,690
elkhart-49,8/7/2012,0,18.8,4.87,695,8.3,1.24,0.305,19.3,5,895
elkhart-49,8/14/2012,1,17.4,5.09,851,8.27,2.8,0.428,25.3,14,17800
elkhart-49,8/21/2012,0,15.1,5.46,711,8.32,NA,0.254,20.9,4,7600
elkhart-49,8/28/2012,1,NA,NA,NA,NA,NA,0.472,21,11,6500
elkhart-49,9/4/2012,0,20.8,3.6,756,8.25,NA,0.305,20.6,13,420
elkhart-49,9/11/2012,0,14.7,5.51,720,8.44,NA,0.226,17.4,5,1520
elkhart-49,9/25/2012,0,11.4,5.78,746,8.58,NA,0.258,22.8,8,145
elkhart-49,4/16/2013,0,NA,NA,NA,NA,1.66,0.964,19.9,81,2500
elkhart-49,4/23/2013,0,NA,NA,NA,NA,5.48,0.209,11.5,26,178
elkhart-49,4/30/2013,0,NA,NA,NA,NA,NA,0.212,12.4,14,82
elkhart-49,5/7/2013,0,NA,NA,NA,NA,NA,0.181,11.3,11,56
elkhart-49,5/14/2013,0,14.2,6.2,492.8,7.42,0.02,0.402,16.8,9,74
elkhart-49,5/21/2013,0,NA,NA,NA,NA,NA,0.358,15.9,12,1340
elkhart-49,5/28/2013,0,15,5.34,573.8,7.47,0.04,0.398,16.6,30,13200
elkhart-49,6/4/2013,0,17.2,5.45,540.4,7.52,0.07,0.379,9.9,19,405
elkhart-49,6/11/2013,0,19.6,5.02,520.3,7.18,0.12,0.227,11.7,10,390
elkhart-49,6/18/2013,0,21,4.78,539.4,7.12,0.11,0.183,9.3,11,610
elkhart-49,6/25/2013,0,19.2,5.02,693,7.08,0.2,0.163,14.1,5,740
elkhart-49,7/2/2013,0,18.2,5.03,572.2,7.18,0.08,0.176,12.4,8,550
elkhart-49,7/9/2013,0,19.9,5.29,684,7.13,0.08,0.182,13.6,6,650
elkhart-49,7/16/2013,0,NA,NA,NA,NA,NA,0.202,15.3,4,510
elkhart-49,7/23/2013,0,21.5,4.82,545,7.01,0.26,0.323,12.3,5,1669
elkhart-49,7/30/2013,0,15.9,6.14,695,7.16,0.21,0.182,12.5,3,252
elkhart-49,8/6/2013,0,17.7,5.65,668,7.42,17.34,0.28,14.6,3,401
elkhart-49,8/13/2013,0,NA,NA,NA,NA,NA,0.192,14.3,4,500
elkhart-49,8/20/2013,0,NA,NA,NA,NA,NA,0.16,19.8,2,260
elkhart-49,8/27/2013,0,NA,NA,NA,NA,NA,0.203,22,4,455
elkhart-49,9/3/2013,0,17.1,5.83,776,7.41,6.62,0.229,21.6,2,415
elkhart-49,9/10/2013,0,19.9,5.56,786,7.48,5.78,0.195,21,4,284
elkhart-49,9/17/2013,0,12.6,6.43,774,7.48,2.96,0.198,25.9,2,300
elkhart-49,9/24/2013,0,12.8,6.79,730,7.27,0.84,0.184,20.9,1,279
elkhart-49,4/8/2014,NA,6.1,7.06,576.8,7.4,5.83,NA,NA,NA,NA
elkhart-49,4/15/2014,0,5.9,7.71,628.8,7.69,5.84,0.186,19.8,4,160
elkhart-49,4/22/2014,0,11.9,6.45,592.8,7.42,5.68,0.189,18.8,6,172
elkhart-49,4/29/2014,0,11.1,7.45,593.3,7.41,4.98,0.146,16.8,5,148
elkhart-49,5/13/2014,1,19.1,4.65,589,7.64,NA,NA,NA,8,152
elkhart-49,5/20/2014,0,15,5.56,599.4,7.65,2.6,0.142,33,8,152
elkhart-49,5/27/2014,1,19.5,4.19,588,7.72,2.41,0.393,27.7,8,7700
elkhart-49,6/3/2014,1,20.5,6.31,585,7.67,2.01,0.297,26.6,7,5950
elkhart-49,6/10/2014,0,NA,NA,NA,NA,3.02,0.146,30.8,4,164
elkhart-49,6/17/2014,0,20.6,4.61,719,7.62,3.33,0.219,36.3,5,200
elkhart-49,6/24/2014,1,19.7,3.57,638,7.37,5.48,0.447,37.2,16,17000
elkhart-49,7/1/2014,1,20.1,5.12,688,7.7,2.12,0.378,24.2,6,58000
elkhart-49,7/8/2014,1,19.9,3.95,738,7.77,1.41,0.312,23.6,3,455
elkhart-49,7/15/2014,0,18.1,4.99,720,7.73,1.46,0.332,27.7,3,450
elkhart-49,7/22/2014,0,18.7,5.23,746,7.71,3.12,0.401,34.2,2,490
elkhart-49,7/29/2014,0,15.1,5.92,668,7.68,3.01,0.404,38.2,3,540
elkhart-49,8/5/2014,1,19,4.99,749,7.8,1.95,0.284,12.6,4,400
elkhart-49,8/19/2014,0,19.4,5.6,783,7.69,3.01,0.352,34.8,4,390
elkhart-49,9/2/2014,0,19.9,4.79,769,7.88,3.12,0.374,32.4,5,280
elkhart-49,9/9/2014,0,16.3,5.44,760,7.94,2.98,0.331,31.6,4,212
elkhart-49,9/16/2014,0,12.7,7.03,687,7.96,2.14,0.314,28.6,5,265
elkhart-49,9/23/2014,0,12.5,7.75,693,7.92,2.32,0.298,24.8,4,295
elkhart-49,4/21/2015,1,8.2,8.22,673.8,7.56,3.98,0.23,46.64,4,288
elkhart-49,4/28/2015,0,9.3,8.52,695.2,7.51,2.22,0.12,53.66,4,80
elkhart-49,5/12/2015,1,14.6,5.62,581.9,7.45,4.46,1.55,56.23,14,2900
elkhart-49,5/19/2015,0,15.9,5.01,605,7.54,3.98,1.48,63.75,16,248
elkhart-49,5/26/2015,0,18.6,5.17,566,7.58,1.12,0.038,61.7,12,140
elkhart-49,6/2/2015,0,14.5,6.38,671,7.59,5.24,4.05,65.95,NA,338
elkhart-49,6/9/2015,1,17.2,4.66,616,7.46,11.3,NA,79.46,5,9200
elkhart-49,6/16/2015,1,20.6,3.71,414.4,7.15,12.2,NA,40.12,39,11600
elkhart-49,6/23/2015,0,21,4.53,546,7.36,5.85,NA,106.75,11,212
elkhart-49,6/30/2015,1,NA,NA,NA,NA,5.92,NA,NA,14,420
elkhart-49,7/7/2015,1,21.3,4.82,548,7.48,2.35,0.343,53.96,19,2900
elkhart-49,7/14/2015,1,19.8,4.14,454.5,6.99,4.43,0.696,26.44,18,2125
elkhart-49,7/21/2015,0,21.4,3.55,514,7.16,2.48,0.384,43.36,6,9
elkhart-49,7/28/2015,0,23.2,4.45,504.8,7.49,1.1,5.53,55.43,8,492
elkhart-49,8/4/2015,0,21.8,4.24,487.9,7.49,1.22,0.434,52.7,NA,NA
elkhart-49,8/11/2015,0,NA,NA,NA,NA,1.31,0.194,NA,7,512
elkhart-49,8/18/2015,1,NA,NA,NA,NA,1.7,0.29,NA,NA,NA
elkhart-49,8/25/2015,0,NA,NA,NA,NA,0.82,0.149,NA,8,316
elkhart-49,9/1/2015,0,NA,NA,NA,NA,1.46,0.146,NA,NA,NA
elkhart-49,9/8/2015,0,NA,NA,NA,NA,1.39,0.184,NA,3,1320
elkhart-49,9/15/2015,0,NA,NA,NA,NA,1.68,0.124,NA,NA,NA
elkhart-49,9/22/2015,0,NA,NA,NA,NA,1.42,0.117,NA,5,1265
elkhart-49,4/26/2016,1,14.7,7.18,560,7.85,2.86,7.8,69.35,NA,230
elkhart-49,5/3/2016,0,11.9,8.97,451.2,7.79,5.25,0.027,152.03,NA,NA
elkhart-49,5/10/2016,1,12.2,8.38,432.3,7.59,2.64,0.146,76.23,NA,1060
elkhart-49,5/17/2016,0,13,8.17,472.5,7.89,3.21,0.097,73.2,NA,144
elkhart-49,5/24/2016,0,16.8,7.28,475.2,7.96,1.89,0.254,57.58,NA,176
elkhart-49,5/31/2016,0,17.7,7.34,494.6,7.93,2.17,0.158,157.14,NA,NA
elkhart-49,6/7/2016,0,15.7,8.65,507,7.95,2.64,0.162,172.03,NA,590
elkhart-49,6/14/2016,0,17.6,6.54,625,7.92,1.92,0.173,208.49,NA,390
elkhart-49,6/21/2016,1,20,4.95,478.1,7.52,12.1,0.661,98.68,NA,37500
elkhart-49,6/28/2016,0,19.4,6.48,594,7.66,1.82,0.167,122.35,NA,520
elkhart-49,7/5/2016,0,17.7,6.61,756,7.82,2.73,1.01,95.43,NA,NA
elkhart-49,7/12/2016,0,20.3,6.15,735,7.88,2.36,0.182,134.68,NA,780
elkhart-49,7/19/2016,0,18.4,6.45,699,7.97,1.72,0.242,140.77,NA,475
elkhart-49,7/26/2016,0,20.2,6.68,637,7.94,1.69,0.264,164.75,NA,610
elkhart-49,8/2/2016,0,19.6,6.27,753,8.04,1.83,0.232,252.59,NA,320
elkhart-49,8/9/2016,0,19.4,5.99,732,8.11,2.2,1.49,232.28,NA,270
elkhart-49,8/16/2016,1,21.6,5.16,384.7,7.83,2.19,1.14,50.94,NA,NA
elkhart-49,8/23/2016,0,17.4,7.21,592,8.05,2.87,0.216,181.16,NA,260
elkhart-49,8/30/2016,0,20.4,5.8,723,8.01,1.92,0.238,105.93,NA,510
elkhart-49,9/6/2016,0,19.5,5.89,737,8.03,2.29,0.483,208.86,NA,NA
elkhart-49,9/13/2016,0,17.3,10.05,591,8.11,1.02,0.498,252.91,NA,665
elkhart-49,9/20/2016,0,17,7.1,959,8.14,1.98,0.512,237.52,NA,320
elkhart-49,9/27/2016,0,13.3,8.61,570,8.23,1.89,0.487,372.31,NA,290
elkhart-5,5/8/2018,0,13.3,9.35,681,7.86,14.6,0.407,309.27,NA,NA
elkhart-5,5/24/2018,0,15.7,7.84,619,7.83,11.6,0.37,378.34,3,1540
elkhart-5,5/29/2018,0,18.9,5.01,678,7.71,10.1,0.567,308.76,12,2800
elkhart-5,6/12/2018,1,17.1,6.95,613,7.84,20,0.538,380.36,15,2800
elkhart-5,6/19/2018,0,20.7,6.02,674,7.86,9.11,0.681,275.88,NA,NA
elkhart-5,6/26/2018,0,17.5,7.33,797,7.94,15.4,0.609,318.98,12,2700
elkhart-5,7/17/2018,0,19.4,9.49,679,7.58,8.02,5.87,194.75,NA,NA
elkhart-5,7/24/2018,0,18.6,6.44,738,7.89,12.3,0.797,274.98,NA,NA
elkhart-5,8/7/2018,1,17.3,3.38,803,7.85,3.04,0.649,361.91,19,6250
elkhart-5,8/21/2018,1,16.7,5.02,627,7.76,2.49,0.977,487.34,50,6250
elkhart-5,8/28/2018,0,19.4,3.54,751,7.81,3.42,1.25,476.09,NA,NA
elkhart-5,9/4/2018,0,20.7,7.06,491.8,7.74,7.66,3.77,357.49,NA,NA
elkhart-5,9/18/2018,0,15.9,3.78,600,7.84,3.42,0.631,485.17,1,1520
elkhart-5,9/25/2018,1,16.4,4.39,814,7.87,3.23,0.55,465.72,13,4400
elkhart-5,5/7/2019,0,12.1,2.74,576,7.53,6.34,4.31,169.34,NA,NA
elkhart-5,5/14/2019,0,9.3,9.73,515,7.71,4.52,0.94,116.7,6,1440
elkhart-5,5/21/2019,1,10.4,8.78,507,7.47,10.3,1.38,55,27,440
elkhart-5,5/28/2019,1,15.7,9.01,491.3,7.34,7.65,4.9,50.91,64,16300
elkhart-5,6/4/2019,0,14.3,6.99,620,7.51,8.53,1.36,118.14,9.75,900
elkhart-5,6/11/2019,1,14.5,6.21,613,7.56,7.22,1.42,151.35,10,9000
elkhart-5,6/18/2019,0,16.2,5.36,659,7.62,12.1,0.816,145.57,11,594
elkhart-5,6/25/2019,0,16.7,4.74,1163,7.59,11.1,0.83,78.42,22.5,450
elkhart-5,7/2/2019,0,19.8,6.09,2141,7.71,9.26,0.758,217.01,7.25,1350
elkhart-5,7/9/2019,0,18.1,6.41,904,7.4,12.5,0.957,91.28,26,1120
elkhart-5,7/16/2019,0,19.1,3.88,652,7.25,6.69,0.693,174.3,112.5,3300
elkhart-5,7/23/2019,0,16.1,4.29,587,7.45,5.72,1.05,275.34,103,5700
elkhart-5,7/30/2019,1,16.1,5.69,660,7.8,3.65,0.592,243.46,19,3200
elkhart-5,8/6/2019,1,15.6,4.59,805,8.02,0.11,0.367,271.34,14.5,995
elkhart-5,8/15/2019,1,21.3,5.24,537,8.19,1.44,0.207,170.78,17,1400
elkhart-5,8/20/2019,0,19.6,4.77,579,7.54,NA,NA,282.91,12,6000
elkhart-5,8/27/2019,0,17.2,5.27,734,7.93,2.72,2.02,501.87,74.5,63200
elkhart-5,9/3/2019,0,14.7,5.59,1041,8.08,3.65,0.757,230.26,194,2300
elkhart-5,9/10/2019,0,15.2,6.04,518,7.87,3.65,0.512,241.8,92,780
elkhart-5,9/17/2019,0,15.2,4.45,278,8.01,3.68,0.905,137.18,10.5,640
elkhart-5,9/24/2019,0,13.1,5.57,486.7,8.11,4.11,0.279,325.67,35,800
elkhart-5,5/14/2020,1,12,7.79,588,8.45,3,0.575,224.85,NA,NA
elkhart-5,5/21/2020,0,12.3,9.35,546,6.66,15.9,0.808,160.39,NA,NA
elkhart-5,5/28/2020,1,17.2,6.45,697,9.81,12.8,1.16,219.47,NA,NA
elkhart-5,6/4/2020,0,17.7,6.12,707,11.11,9.54,0.851,190.13,57,1600
elkhart-5,6/11/2020,0,16.6,7.34,675,12.4,8.52,0.951,213.48,11,11800
elkhart-5,6/18/2020,0,16.5,8.56,655,5.74,5.92,0.612,203.72,34,440
elkhart-5,6/25/2020,0,17.7,7.57,695,7.07,7.42,0.777,242.91,NA,NA
elkhart-5,7/2/2020,0,20.3,6.43,812,9.75,9.2,0.611,156.98,120,1080
elkhart-5,7/9/2020,0,19,7.1,721,8.82,4.17,0.432,158.88,NA,440
elkhart-5,7/16/2020,1,21.1,5.38,365.5,6.32,5.89,0.698,20.62,NA,NA
elkhart-5,7/23/2020,1,18.9,4.09,653,7.06,3.49,1.4,198.58,10,520
elkhart-5,7/30/2020,0,16.5,6.47,649,9.24,4.87,1.2,167.46,4,460
elkhart-5,8/6/2020,0,14.1,6.73,719,7.55,4.16,1.87,179.37,NA,NA
elkhart-5,8/13/2020,0,15.2,7.62,615,7.3,3.9,0.528,198.11,NA,840
elkhart-5,8/20/2020,0,14,5.31,624,7.33,3.81,1.79,209,NA,NA
elkhart-5,8/27/2020,0,17.7,5.96,588,NA,2.99,1.54,127.06,4,410
elkhart-5,9/3/2020,0,16,5.34,641,NA,NA,NA,208.46,7,1530
elkhart-5,9/10/2020,0,16.8,2.06,998,NA,2.68,3.47,242.8,10,5700
elkhart-5,9/17/2020,0,14.9,5.35,586,NA,3.89,3.12,118.85,NA,NA
elkhart-50,4/3/2012,0,11.7,5.9,575.3,8.31,1.13,0.085,9.2,7,58
elkhart-50,4/10/2012,0,9.8,6.53,582.9,8.35,0.09,0.078,8.8,5,200
elkhart-50,4/17/2012,0,10.3,6.2,680.6,8.3,0.07,0.081,11.1,NA,NA
elkhart-50,4/24/2012,0,8.6,7,704.1,8.36,0.06,0.062,15.4,4,105
elkhart-50,5/1/2012,1,12.8,5.85,665,8.34,0.08,0.117,8.7,7,294
elkhart-50,5/8/2012,0,13.8,5.63,603.2,8.21,0.12,0.417,11.3,NA,NA
elkhart-50,5/15/2012,0,15.3,6,709,8.64,0.16,0.112,21.7,NA,NA
elkhart-50,5/22/2012,0,14.8,5.76,714,8.32,0.11,0.232,18.9,6,215
elkhart-50,5/29/2012,0,20,4.62,721,8.27,0.19,0.216,19.7,8,176
elkhart-50,6/5/2012,0,16.4,5.6,714,8.34,0.17,NA,17.7,7,184
elkhart-50,6/12/2012,0,19,4.97,730,8.39,0.31,0.165,15.3,8,241
elkhart-50,6/19/2012,0,20.9,4.76,751,8.42,0.64,0.148,17.9,6,256
elkhart-50,6/26/2012,0,18.1,6.25,747,8.42,0.48,0.207,18,15,460
elkhart-50,7/3/2012,0,22.6,4.44,727,8.41,1.06,0.19,20.8,5,317
elkhart-50,7/10/2012,0,20.1,5.21,724,8.56,1.26,0.17,19.4,3,203
elkhart-50,7/17/2012,0,22.1,4.87,713,8.4,2.26,0.19,17.4,3,120
elkhart-50,7/24/2012,1,23.8,4.51,645,8.31,2.2,0.403,14,10,1300
elkhart-50,7/31/2012,1,NA,NA,NA,NA,1.67,0.235,17.8,4,311
elkhart-50,8/7/2012,0,20.1,5.98,674,8.28,0.182,0.286,17.6,2,249
elkhart-50,8/14/2012,1,17.1,6.09,704,8.17,2.4,0.179,25,6,336
elkhart-50,8/21/2012,0,16.8,5.38,749,8.28,NA,0.227,30,4,311
elkhart-50,8/28/2012,1,NA,NA,NA,NA,NA,0.439,22.3,4,7200
elkhart-50,9/4/2012,0,21.8,4.27,745,8.34,NA,0.231,22.5,2,368
elkhart-50,9/11/2012,0,16.2,6.36,723,8.28,NA,0.216,18.4,2,295
elkhart-50,9/18/2012,0,16.7,4.82,721,8.75,NA,0.179,17.3,3,390
elkhart-50,9/25/2012,0,12.4,6.51,723,8.52,NA,0.248,31.8,2,115
elkhart-50,4/16/2013,0,NA,NA,NA,NA,2.4,0.652,22.7,57,440
elkhart-50,4/23/2013,0,NA,NA,NA,NA,5.86,0.242,12.1,35,247
elkhart-50,4/30/2013,0,NA,NA,NA,NA,NA,0.242,11.8,16,124
elkhart-50,5/7/2013,0,NA,NA,NA,NA,NA,0.248,8.7,14,52
elkhart-50,5/14/2013,0,14.2,6.05,488.9,7.43,0.02,0.089,12.1,11,102
elkhart-50,5/21/2013,0,NA,NA,NA,NA,NA,0.089,12.5,8,216
elkhart-50,5/28/2013,0,14.3,5.4,623.1,7.55,0.03,0.096,12.4,20,2300
elkhart-50,6/4/2013,0,16.9,5.29,548.1,7.69,0.08,0.272,10.7,19,280
elkhart-50,6/11/2013,0,19.3,4.83,529.3,7.21,0.14,0.21,11.3,12,595
elkhart-50,6/18/2013,0,21.1,4.89,645,7.15,0.13,0.203,9,12,332
elkhart-50,6/25/2013,0,19.6,4.67,888,7.15,0.23,0.178,16.5,4,306
elkhart-50,7/2/2013,0,17.9,5.31,584,7.16,0.09,0.214,10.8,7,620
elkhart-50,7/9/2013,0,20,4.83,668,7.17,0.12,0.196,12.2,4,670
elkhart-50,7/16/2013,0,NA,NA,NA,NA,NA,0.201,16,3,490
elkhart-50,7/23/2013,0,21.6,4.86,532.7,7.03,0.27,0.316,14.8,5,2000
elkhart-50,7/30/2013,0,16.1,5.11,701,7.02,0.12,0.173,14,4,124
elkhart-50,8/6/2013,0,17.4,5.54,672,7.32,15.47,0.158,12.2,4,356
elkhart-50,8/13/2013,0,NA,NA,NA,NA,NA,0.194,15.8,2,212
elkhart-50,8/20/2013,0,NA,NA,NA,NA,NA,0.178,19.5,4,140
elkhart-50,8/27/2013,0,NA,NA,NA,NA,NA,0.216,19.9,3,124
